catalogue,source_file,ws,Technology,cat,par,unit,est,year,val,note,note_text,ref,ref_text
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,142 Small scale hot water tank,Household hot water tanks,Energy/technical data,Application,,ctrl,2035,Local,,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,142 Small scale hot water tank,Household hot water tanks,Energy/technical data,Application,,ctrl,2040,Local,,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,142 Small scale hot water tank,Household hot water tanks,Energy/technical data,Application,,ctrl,2050,Local,,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,142 Small scale hot water tank,Household hot water tanks,Energy/technical data,Application,,Lower,2025,Local,,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,142 Small scale hot water tank,Household hot water tanks,Energy/technical data,Application,,Upper,2025,Local,,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,142 Small scale hot water tank,Household hot water tanks,Energy/technical data,Application,,Lower,2050,Local,,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,142 Small scale hot water tank,Household hot water tanks,Energy/technical data,Application,,Upper,2050,Local,,,,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,142 Small scale hot water tank,Household hot water tanks,Energy/technical data,Energy storage capacity for one unit [kWh],kWh,ctrl,2025,3,A,"Considering a temperature difference of 30K (hot/cold), cf.  DS12897:2016 [7], and 60K for large tanks, typically for solar thermal applications.",,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,142 Small scale hot water tank,Household hot water tanks,Energy/technical data,Energy storage capacity for one unit [kWh],kWh,ctrl,2030,3,A,"Considering a temperature difference of 30K (hot/cold), cf.  DS12897:2016 [7], and 60K for large tanks, typically for solar thermal applications.",,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,142 Small scale hot water tank,Household hot water tanks,Energy/technical data,Energy storage capacity for one unit [kWh],kWh,ctrl,2035,3,A,"Considering a temperature difference of 30K (hot/cold), cf.  DS12897:2016 [7], and 60K for large tanks, typically for solar thermal applications.",,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,142 Small scale hot water tank,Household hot water tanks,Energy/technical data,Energy storage capacity for one unit [kWh],kWh,ctrl,2040,3,A,"Considering a temperature difference of 30K (hot/cold), cf.  DS12897:2016 [7], and 60K for large tanks, typically for solar thermal applications.",,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,142 Small scale hot water tank,Household hot water tanks,Energy/technical data,Energy storage capacity for one unit [kWh],kWh,ctrl,2050,3,A,"Considering a temperature difference of 30K (hot/cold), cf.  DS12897:2016 [7], and 60K for large tanks, typically for solar thermal applications.",,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,142 Small scale hot water tank,Household hot water tanks,Energy/technical data,Energy storage capacity for one unit [kWh],kWh,Lower,2025,2,A,"Considering a temperature difference of 30K (hot/cold), cf.  DS12897:2016 [7], and 60K for large tanks, typically for solar thermal applications.",,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,142 Small scale hot water tank,Household hot water tanks,Energy/technical data,Energy storage capacity for one unit [kWh],kWh,Upper,2025,19,A,"Considering a temperature difference of 30K (hot/cold), cf.  DS12897:2016 [7], and 60K for large tanks, typically for solar thermal applications.",,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,142 Small scale hot water tank,Household hot water tanks,Energy/technical data,Energy storage capacity for one unit [kWh],kWh,Lower,2050,2,A,"Considering a temperature difference of 30K (hot/cold), cf.  DS12897:2016 [7], and 60K for large tanks, typically for solar thermal applications.",,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,142 Small scale hot water tank,Household hot water tanks,Energy/technical data,Energy storage capacity for one unit [kWh],kWh,Upper,2050,19,A,"Considering a temperature difference of 30K (hot/cold), cf.  DS12897:2016 [7], and 60K for large tanks, typically for solar thermal applications.",,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,142 Small scale hot water tank,Household hot water tanks,Energy/technical data,Output capacity for one unit [kW],kW,ctrl,2025,20,,,[5],"Metro-Therm A/S, 2019, sales department and homepage"
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,142 Small scale hot water tank,Household hot water tanks,Energy/technical data,Output capacity for one unit [kW],kW,ctrl,2030,20,,,[5],"Metro-Therm A/S, 2019, sales department and homepage"
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,142 Small scale hot water tank,Household hot water tanks,Energy/technical data,Output capacity for one unit [kW],kW,ctrl,2035,20,,,[5],"Metro-Therm A/S, 2019, sales department and homepage"
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,142 Small scale hot water tank,Household hot water tanks,Energy/technical data,Output capacity for one unit [kW],kW,ctrl,2040,20,,,[5],"Metro-Therm A/S, 2019, sales department and homepage"
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,142 Small scale hot water tank,Household hot water tanks,Energy/technical data,Output capacity for one unit [kW],kW,ctrl,2050,20,,,[5],"Metro-Therm A/S, 2019, sales department and homepage"
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,142 Small scale hot water tank,Household hot water tanks,Energy/technical data,Output capacity for one unit [kW],kW,Lower,2025,10,,,[5],"Metro-Therm A/S, 2019, sales department and homepage"
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,142 Small scale hot water tank,Household hot water tanks,Energy/technical data,Output capacity for one unit [kW],kW,Upper,2025,40,,,[5],"Metro-Therm A/S, 2019, sales department and homepage"
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,142 Small scale hot water tank,Household hot water tanks,Energy/technical data,Output capacity for one unit [kW],kW,Lower,2050,10,,,[5],"Metro-Therm A/S, 2019, sales department and homepage"
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,142 Small scale hot water tank,Household hot water tanks,Energy/technical data,Output capacity for one unit [kW],kW,Upper,2050,40,,,[5],"Metro-Therm A/S, 2019, sales department and homepage"
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,142 Small scale hot water tank,Household hot water tanks,Energy/technical data,Input capacity for one unit [kW],kW,ctrl,2025,20,,,[5],"Metro-Therm A/S, 2019, sales department and homepage"
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,142 Small scale hot water tank,Household hot water tanks,Energy/technical data,Input capacity for one unit [kW],kW,ctrl,2030,20,,,[5],"Metro-Therm A/S, 2019, sales department and homepage"
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,142 Small scale hot water tank,Household hot water tanks,Energy/technical data,Input capacity for one unit [kW],kW,ctrl,2035,20,,,[5],"Metro-Therm A/S, 2019, sales department and homepage"
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,142 Small scale hot water tank,Household hot water tanks,Energy/technical data,Input capacity for one unit [kW],kW,ctrl,2040,20,,,[5],"Metro-Therm A/S, 2019, sales department and homepage"
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,142 Small scale hot water tank,Household hot water tanks,Energy/technical data,Input capacity for one unit [kW],kW,ctrl,2050,20,,,[5],"Metro-Therm A/S, 2019, sales department and homepage"
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,142 Small scale hot water tank,Household hot water tanks,Energy/technical data,Input capacity for one unit [kW],kW,Lower,2025,10,,,[5],"Metro-Therm A/S, 2019, sales department and homepage"
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,142 Small scale hot water tank,Household hot water tanks,Energy/technical data,Input capacity for one unit [kW],kW,Upper,2025,40,,,[5],"Metro-Therm A/S, 2019, sales department and homepage"
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,142 Small scale hot water tank,Household hot water tanks,Energy/technical data,Input capacity for one unit [kW],kW,Lower,2050,10,,,[5],"Metro-Therm A/S, 2019, sales department and homepage"
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,142 Small scale hot water tank,Household hot water tanks,Energy/technical data,Input capacity for one unit [kW],kW,Upper,2050,40,,,[5],"Metro-Therm A/S, 2019, sales department and homepage"
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,142 Small scale hot water tank,Household hot water tanks,Energy/technical data,- Charge efficiency [%],%,ctrl,2025,100,B,"As tanks are typically connected directly to the hydraulic heating system of a building, there is no loss due to the dis-/charging. The heat loss of the tank will typically be utilised as spatial heating, if the tank is mounted inside the building.",,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,142 Small scale hot water tank,Household hot water tanks,Energy/technical data,- Charge efficiency [%],%,ctrl,2030,100,B,"As tanks are typically connected directly to the hydraulic heating system of a building, there is no loss due to the dis-/charging. The heat loss of the tank will typically be utilised as spatial heating, if the tank is mounted inside the building.",,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,142 Small scale hot water tank,Household hot water tanks,Energy/technical data,- Charge efficiency [%],%,ctrl,2035,100,B,"As tanks are typically connected directly to the hydraulic heating system of a building, there is no loss due to the dis-/charging. The heat loss of the tank will typically be utilised as spatial heating, if the tank is mounted inside the building.",,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,142 Small scale hot water tank,Household hot water tanks,Energy/technical data,- Charge efficiency [%],%,ctrl,2040,100,B,"As tanks are typically connected directly to the hydraulic heating system of a building, there is no loss due to the dis-/charging. The heat loss of the tank will typically be utilised as spatial heating, if the tank is mounted inside the building.",,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,142 Small scale hot water tank,Household hot water tanks,Energy/technical data,- Charge efficiency [%],%,ctrl,2050,100,B,"As tanks are typically connected directly to the hydraulic heating system of a building, there is no loss due to the dis-/charging. The heat loss of the tank will typically be utilised as spatial heating, if the tank is mounted inside the building.",,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,142 Small scale hot water tank,Household hot water tanks,Energy/technical data,- Charge efficiency [%],%,Lower,2025,100,B,"As tanks are typically connected directly to the hydraulic heating system of a building, there is no loss due to the dis-/charging. The heat loss of the tank will typically be utilised as spatial heating, if the tank is mounted inside the building.",,
"Technology Data for Energy Storage, v0011",technology_datasheet_for_energy_storage_-_0011.xlsx,142 Small scale hot water tank,Household hot water tanks,Energy/technical data,- Charge efficiency [%],%,Upper,2025,100,B,"As tanks are typically connected directly to the hydraulic heating system of a building, there is no loss due to the dis-/charging. The heat loss of the tank will typically be utilised as spatial heating, if the tank is mounted inside the building.",,
